"","A7_tophat","B7_tophat","C7_tophat","D7_tophat","E7_tophat","G7_tophat","H7_tophat","A8_tophat","B8_tophat","C8_tophat","D8_tophat","E8_tophat","F8_tophat","G8_tophat","H8_tophat","A9_tophat","B9_tophat","C9_tophat","D9_tophat","E9_tophat","F9_tophat","G9_tophat","H9_tophat","A10_tophat","B10_tophat","C10_tophat","D10_tophat","E10_tophat","F10_tophat","G10_tophat","H10_tophat","A11_tophat","B11_tophat","C11_tophat","D11_tophat","E11_tophat","F11_tophat","H11_tophat","A12_tophat","B12_tophat","C12_tophat","D12_tophat","E12_tophat","F12_tophat","G12_tophat","H12_tophat","B1_tophat","C1_tophat","D1_tophat","F1_tophat","A2_tophat","C2_tophat","D2_tophat","E2_tophat","F2_tophat","G2_tophat","H2_tophat","C3_tophat","E3_tophat","F3_tophat","G3_tophat","H3_tophat","B4_tophat","D4_tophat","F4_tophat","C5_tophat","D5_tophat","E5_tophat","F5_tophat","G5_tophat","A6_tophat","B6_tophat","D6_tophat","G6_tophat","A1S1","A2S9","A3S17","A4S25","A5S33","A6S41","B1S2","B2S10","B3S18","B4S26","B5S34","B6S42","C1S3","C2S11","C3S19","C4S27","C5S35","C6S43","D1S4","D2S12","D3S20","D4S28","D5S36","D6S44","E1S5","E2S13","E3S21","E4S29","E5S37","E6S45","F1S6","F2S14","F3S22","F4S30","F5S38","F6S46","G1S7","G2S15","G3S23","G4S31","G5S39","G6S47","H1S8","H2S16","H3S24","H4S32","H5S40","H6S48","A7S49","A8S57","A10S73","A11S81","A12S89","B7S50","B8S58","B9S66","B10S74","B11S82","B12S90","C8S59","C9S67","C10S75","C11S83","C12S91","D7S52","D8S60","D10S76","D11S84","D12S92","E7S53","E9S69","E11S85","E12S93","F7S54","F8S62","F9S70","F10S78","F11S86","F12S94","G7S55","G9S71","G10S79","G11S87","G12S95","H7S56","H8S64","H9S72","H11S88"
"NME1-NME2",0,12.5797829807042,5.15370575110057,2.59920753943969,0,0,0,0,0.858181754320613,0.736167672611571,0,0,0.687200574426012,0,0,35.3920024434318,0.847191303916753,7.48876836159296,0.965723683265261,0,0,0,0,0,0,0.90240817783371,0,0,0,0.57872467744961,0,7.78406533233288,0.694419640160687,0.933898027975041,0,0,0,6.30526041886749,0.771107340206011,0,3.12607979192063,3.34335385519592,1.51435898340824,0,0.836207966854669,5.94544320998062,0.797671900751441,0.694944263802177,0,0,0,0,0,0,0,0.738949729670353,0,3.84455848155017,1.05519983705055,0.614977839144421,1.89944551956227,9.33646890210296,1.45795545223822,1.42488138881228,0,0,5.60540486141277,21.7881426247894,4.12891307685536,0,2.26452815482363,13.2601574574935,0,0,2.05308968619977,4.40639796495521,3.90382301915282,5.31749684081398,0,0,0,2.18567561792776,0,6.80468923601444,0,1.33152520731941,0,0,4.60017853062868,0,0,8.56575272012437,0.968194057435361,5.5766978750019,0,5.76835847616035,4.95387707200914,0.675211765957185,4.15202292296979,4.37560490385908,7.91756020952208,0,7.80884528348818,1.29221668518428,0,0,6.38300287831685,7.95829461165876,4.43571026675801,2.81978102045859,8.15720251252251,0,0,0.898478981195204,0,3.61412534485668,2.74044639940745,0,0,2.61623102770413,1.32067691141896,2.65899933925728,16.5478610835083,0,0.675952625341121,0,3.56223811667697,0,2.20107287115066,1.33161542337758,10.7780037431987,2.58551968659354,3.1914489822334,2.31864940292243,5.79598836750931,1.95611441657499,0,0.955513546211394,4.05405277483605,0.576745135299258,2.30998854114014,0,1.59594414161032,2.46364045878166,6.11811607360173,14.2444778326821,1.55166579904239,3.6823118395063,4.3236822193417,1.31558399158195,3.89499192902169,0,0,7.14337942594146,1.96771944251466,2.2787050964792,1.70204511690477,0,0,0,5.12018951965065,0
"EXTL3",0,0,0.483793406740984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41339263006847,0,0,0.706245478161464,0,0.876855528964457,0,0,0,0,0,0.394595470489892,0,0.802047952157577,0,0,0,0,0,0,0,0.717600918696181,0,0,0,0,0,0,0,0,0,3.32027935669853,0,0,2.02080696551715,0.0796765087849661,0,0,0,0,0,0,0,0,0,0,0,0,2.40911904365914,0.23636653877283,0,0,0,0,0,0.307763628046334,0,0,0.154533608729532,0,0,6.73902813359579,0,0,0,0,8.90694590598893,0,1.09663292317271,0.0773560932452452,0.54254072269974,0,0.292321886199253,7.63996503432811,0,0,0,0.242608306552753,0,0,0,0,0,0.132350538819558,0,0,0,0,0,0,0,2.96531652265838,0,0,0,0,1.38079647703034,0,0,0,0,0,0.275494849530809,0.0625013139338722,0.0919784255625749,0,0,0,0,0,0.0942789423127922,0,0,0,27.1779529277017,0,0,0,0.0574325419617228,0,0.0728296995692741,0,0,0,0.182817132523295,0,0,0,0,0,0.0798879723932987,0,13.3706122131463,0,0,0
"PGM3",5.4850353832494,2.12835864745111,16.3179101696791,44.8551995579217,17.297214328206,41.7230432991182,62.3033299094875,42.7832147847169,0.145194758979125,1.49461608459871,7.34189681650007,31.4074585883685,78.5962586360153,87.1877163875982,60.0387472062845,3.16343532791699,40.4205539333762,25.0235637833065,40.5206334766439,4.65759082928563,46.0280131163227,15.0725720695835,10.9594043148174,13.4353051656984,0,32.5202809640515,20.4435906852998,60.7119593298077,26.8758156978038,41.7112556685174,3.91713592730971,14.2233498072517,17.5057179608006,31.6010212056449,6.43283364609368,4.67068593203176,5.1135964010487,30.9366076638885,51.4023201667471,22.2088305602208,28.0315809344234,27.0101740848993,40.6096987727233,72.9925751144619,3.11249487540098,9.72372441190605,0,3.8800344151998,9.3755952822855,10.7674306682603,0,2.10616871067444,2.04942304973006,19.0117190130746,0.192226832090773,2.37541863338749,13.663487177259,0,0.089264008028612,36.9368182582509,8.0341236870374,0,15.0468555814432,0,0,45.4501494717834,24.7931494837165,0,2.44498077018695,17.5200768013335,0.191566424003826,0,0,0,11.1155143310655,9.05266120037589,11.7235770293311,19.792542433252,64.769892327378,119.653686477485,14.5700564485797,6.28646196474738,9.60878859714474,11.0522625333581,35.511128042817,7.20893374683958,16.8816643879539,14.9851635247886,11.2853323202996,3.58782152601002,0.949420374826132,6.62504960602939,59.78977794495,40.9755058353241,51.8535571673048,36.3886859243707,139.550413199659,8.91058602878304,34.9481741320278,1.77672824071628,15.907306763831,3.60261868061167,4.6240926365141,3.60737218189175,41.1243048308957,0,38.6615917215113,13.5607201231148,65.2911152516785,60.8271167572749,0.115008956124068,24.4093385204004,56.1479299107308,0.760062996362133,38.6185553409755,51.8220490271254,50.0745126134672,1.01798901365388,46.2816091963449,65.6578279433978,34.4103404565676,53.8347978471512,82.5915365148872,33.7068859538472,0.22872725509157,139.52394792434,44.1169713980471,31.7274635023917,40.5912646499902,33.2309303627414,0,6.23353463089868,132.019606231721,94.6725467000843,41.7987756194778,0,37.1276515877931,0,77.6210628524216,35.7138515233449,3.12659389726508,0,18.6310976008112,0.694700706509438,13.2494955972664,27.6856833506537,20.4769115222502,0,0.121919782644923,0,55.3550836603867,28.3689575328909,40.2864134276433,2.29630188799282,0,42.6654780372911,0,0.117693934102067,0,52.3046595962118,140.770309339679,3.51150579109634
"MDH1",43.3961477078426,116.85168814883,132.931968386661,253.395128281825,41.2503546485906,83.7613784668545,195.787783992254,41.6129563597887,124.85512643496,56.3895585504961,63.7347544736483,165.076393242431,161.334312974423,165.147916738183,54.1777502658313,97.1530339694288,84.6990966093382,71.9366361435795,104.47523938988,46.3271612074846,149.616867060283,66.3019827240875,90.6437176592022,221.499607290296,11.5590061603492,128.371993958239,69.6923950315844,135.446716753231,87.7907406561527,116.437201541965,113.719597701329,142.093354846293,205.34072256903,34.1419269638082,153.185235203281,0,140.443218105693,118.130338586379,134.815987788487,81.5175295575656,68.8041391637183,95.2048485725725,63.2716785035706,61.403591706467,42.4243995432456,84.2811255199197,29.5584596184465,87.6252297613027,76.4548525392044,72.0353062608541,166.736021668844,209.750028584569,9.85918474242523,133.876848160212,56.2298154035629,77.5529962580808,91.6728382770188,164.26342236247,37.3956266901027,148.508028241535,119.041562369488,129.607333853361,53.3006892355636,77.2514150634264,71.4865868218234,80.6939876117222,117.299315145857,287.188678328713,139.651589871611,254.805752467379,252.868831386998,137.092869246552,0.434052639725202,0,136.329681012672,4.69654154695913,148.785921684829,177.472469411264,95.9402157992795,67.611841643894,90.6347137832095,163.886907358172,120.153645283979,191.569320541562,63.6625821245262,194.052054191997,138.910231914058,111.991376988585,114.405241613431,120.340397052544,66.057967923023,91.6020565939874,29.8576301271309,77.0725829504522,140.821990915228,226.662964586888,89.9371914999046,88.3277121476569,35.1083076576728,136.025192527283,149.895955961681,27.9039116621957,102.733888403043,9.64112769326871,76.2105009339543,133.26580109505,89.5314009339287,94.86057063225,203.420783913629,77.8412134968319,136.090282164705,59.0288150520654,65.0207518862862,103.903962581846,73.4472919633704,118.42000372814,44.3002222060525,239.047128070221,95.3184158218343,247.680706048424,48.9388871770679,117.488516362708,335.405910175883,200.805965968433,322.262378322375,179.11680142114,111.62583674395,187.501640520381,214.398759778899,94.8800006268372,308.496745289889,99.1846025784376,147.232286308523,240.267527473842,259.100135499641,249.807767206988,80.0522688113674,162.066203606927,69.3999943502019,127.944031244988,170.814471300133,0,243.899443827505,112.124276374888,148.047742125482,179.893154767713,222.275659280218,301.658380408281,54.4812841949809,66.5816003563277,95.898760201939,43.7973433556565,3.14992583562619,78.3454075272278,125.033191602216,18.3235593452824,297.469989484547,61.2430645992157,0,0,90.4098233999876,0
"XYLT2",16.0024421422103,19.9708652692575,24.2111419533676,15.6211328117294,14.2684510905748,23.9506877947755,4.28861603684395,3.70915292488278,31.9189662584701,17.0295278389104,0.557067332309542,7.42949267110691,22.5983748839709,16.5273100076837,6.48307652695785,5.75491025056327,8.26181826588262,33.1185032833277,15.1121990632897,13.1109649742144,16.7384579908427,19.7518553246401,24.0926641565542,16.7735504136706,0.263520836714833,9.00495178041519,8.74590202014944,25.9729739224139,35.6256814992727,3.28123777738928,20.5655005065239,5.64913747217842,5.19710663806663,17.5793674297356,6.46721968120849,2.43478282549718,8.83879294822887,7.14987955026914,2.97296263821751,5.46078036538441,7.97587381121196,0.758242349104192,16.1418158671879,0.589419672620942,19.7230162708573,10.3375234857747,1.62814281057983,14.9726706836545,18.8514230799244,0,0,14.3514497603043,5.49434139976974,13.2588063062933,18.037073636149,10.2228131370204,5.44020748899137,4.01079067028094,2.63240734202798,2.78942799114849,0.430777026640492,12.7045591091116,10.0848579760495,0.161575091695545,8.79391921071997,13.0289557862275,3.45054932193117,0,5.85250037506568,1.71082572895559,4.87895736134745,9.02185055084945,0,0,6.28589876786327,13.2768277028346,9.07485467093908,0.241192016792768,33.5598428378335,24.7896328870467,1.41525982141405,0,2.11729344989356,2.31486275819461,2.24005954759256,3.01977847639507,11.8065415985547,15.0124045595895,3.12983637966568,16.1768478045503,1.27266053533437,1.94263507413639,5.92859617735501,5.96236706544886,0,8.97059256756265,0,8.42225494981865,0.235410290908512,9.92347530279445,37.9327025124008,15.4161905775542,17.0013631522962,0.586126062249157,0,0.225886822085908,9.26468604911253,13.2786796698264,13.8825085684292,6.39500776021402,9.55822788314004,21.6372571800504,0,10.5958782190221,3.18941439446897,13.5242393318636,9.52979551392384,2.72914817805233,7.49917991695403,8.30672475791878,6.58938615415945,0,0,11.2530622856097,13.3370937683123,0,33.6079459276898,17.5325332854415,2.49591687965823,3.47298053997317,10.666270052081,1.17274485784451,0,0,10.3515112969888,1.33088705645261,0.455543719800845,5.8509489022122,8.12156472829226,5.75522503067995,0,0,0,7.82223854730857,6.79891301753742,0.0787931330692772,0,46.9334600506022,0,15.2164887447392,19.8753494404437,21.1381734116432,0,14.5804833348575,17.1810459400926,5.34015982983988,15.8263445894064,0.788820364253163,21.5350260060666,0,0,0
"CHDH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64715740049152,0,0,0,0,0.414473991488455,0,0,0.433058216818111,0,0,0,0,0,0,0,0,0.304104374800833,24.2881086894807,0,0,0.493397375197556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466440504312358,0,0,0,0,0,0,0,0,0,0,0,0.164210125069213,0,0.312235393578799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9779708379178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55834923174144,0,0,0,0.433597211230388,0,0,0,0,0,0,0,0,0,0,0,0,0.117364072918191,0,0,0,0,0,0,0,0,0,0,0.0922584058915158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAS1",0.466607145761439,1.23119169393169,37.1091781333331,11.4473773690859,0,8.65973883537248,11.2018109732075,4.30949386176626,0,0,12.0200017444709,0,15.469058356342,4.00281595628056,27.9774406589222,0,33.166069658066,54.5117223418616,23.6290041587577,0,13.0189371006466,0.325336986588337,8.45291594628663,2.6668357755489,81.3107258067862,13.689489357035,11.3227703125215,4.15130603176331,8.20528403155544,42.4801256732038,5.19279232871622,6.09465304569407,0,0,27.9090111163824,0,1.16765615977375,28.7980006617781,29.4328266235258,0,0.382439375174832,0.409020320810148,48.1686779955149,28.6156743269284,0,6.46538295091653,50.3542968925069,2.04043966414472,1.29130973778662,2.39562921474427,15.9869850482987,34.5200719476274,18.8607016218078,0,0,10.8482249351842,28.5636635478777,0.752538970915419,55.2511122880252,21.6677838656279,26.3358321018698,15.7832377575771,22.4738428868969,14.2940437587062,75.074572397758,5.14744190034812,14.8906986511099,0,6.06149187110903,0,0,37.5429328465722,0,0,29.1359009135029,81.9388467000622,18.1483128881318,9.36768489196393,0.720527724189089,10.0578175654312,24.42997395198,50.2696773528678,128.299968072572,18.9804141359603,0,7.16744897678124,48.2969489524475,11.8621141283929,161.517329132337,27.3581680493699,0.457676028479868,1.79643405683996,0.947577937915838,0.779707307669824,18.8313992782339,6.45203503282108,58.1807076942903,4.95625671265497,0.507951542528145,17.5579773748623,5.81172647083019,2.00385282867376,16.0493940798884,0,7.22171472353614,26.3197339450003,33.7342708901834,46.1766685378936,62.9482558321585,63.4739823871842,13.3058468954264,0.569357694512368,6.73363672406957,197.413475801577,4.76438607433899,0,2.68209304547685,8.09704688157167,39.7174805581609,68.7073574613976,23.2659943590511,3.46984035753762,22.0438767224644,0,0,0,1.7431930216073,0,26.209489302859,1.9548912544301,0,0,0.390436532625359,1.13463876538909,12.054215949265,128.268963245237,0,0,0,6.49133927320455,4.52160217595413,0,0,56.2608955453108,0.59878407313405,0,0,112.441773325089,10.2264063743355,0,3.81205440371917,0,11.776201438317,103.820400578676,45.7382262766692,0,12.2852958807818,19.7438999941019,42.3179273994832,0,2.08798475088277,1.69275072145713
"HSD17B6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526925469975365,0,0,0,0,1.67544411734414,0.434444838789059,0,0.84238046584125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7167177402327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400752851100054,0,0,0,0,0,0,0,0,2.60957814887399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TYMP",0,0,0,0,1.0689617246389,0.213380272896469,1.48809809471212,0,0.641568407898723,0,0,0,0,6.11514534043826,33.8983830235483,0.499221130169344,0,1.04972457116757,0,0.343006312578415,0.962379260218806,0,0,0,0,0,0.48049774954074,22.8311828599918,0,0,0,0,0,0,0,0,0.297306829436368,0,0.288236207589054,0,0,0,0,0,0.312570508092363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53805669039075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39399079840614,0.429881141303479,1.80152456826968,0,0,0,0,0,0,0,0,0,0.65423201032399,0,1.22452307795582,1.16756349359142,0,0,0,0,0,0,0,0,0,0.302560289373502,0,0,0,0,0,1.12364492074404,0,0.493662664780401,0,3.09275536214365,0,0,0.740109169951136,0,0,0.548500287770676,0,0,0.241613699628207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175074294527626,0,0,0,0,0,2.34023043968312,0,0,0,0
"B4GALT7",0,0,0,0,0.900383835447827,0,0,0,0,0,0,0,0,0,10.924444260287,0,0,0,0,0,0,0,0,0.196094277212793,0,0,0.323777659524103,8.54695522350457,0,0,0,0,0,0,3.83071522582482,0,0,2.11753688649335,0,0,0,0,0,0,0,0,0.401831065083231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201696408507444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234831005211507,0,0,0,3.3903879608692,0,0,0,0,0,0,0,0,0,0,0,0,0.437308672235525,0,0,9.02031586336683,0,0,0,0,0,0,0,0,0,26.1426582933546,0,16.2545808942684,0,0,0,0,0,0,0,0,0.184800178140719,0,0,0,0,0,0,0,0,0,0.680749542462829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHPF2",0.281406830356958,0,0,0,0,0,0,0,0,0,6.28260669856069,1.61134300024958,0,1.31676246007491,0.290913073561961,0,0,0,0,0.2708159233675,0,0,0,0,0,0,2.27622239497064,0,0,0,0.56940531166898,0,0,0,0,0,0,0,0,0,1.15322979244159,0,0,0,7.65035830983734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94362535662599,0,0,0,0,0,7.48850114338483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523635333274358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281995793305194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224167500969536,0,0,0,0,0,0
"FUT8",0.176614286813583,0.116503811037716,0,18.1741828366845,0,0,0.73738592155884,0,0,0,0,0.144471158124723,0,0,0,0,0,16.8185721840201,0,0,0.158960156414251,0.123142477311645,0.639898353426355,0,0,0,0.23809739230974,0.471390093875452,5.72113912522279,0.964742674990252,0,3.46030749042093,0.51449240205338,0,0,0,0,0.389294934319132,0.1428274939098,31.6509669478304,0.434268472586586,0.154817243817095,0,9.02603856879233,0,0,0,0.643601366700374,0,0,0,0,0,0,0,3.14803613940013,0,0,0,1.93644589140744,0.117274223371979,0,0.27004816660114,0.263922060226275,0,0.149872705617484,0,0,56.4020310772897,112.669921993291,0,0.175435558686028,0,0,0,0.11659573293197,0.36154062438572,6.30353535947476,0,0,0,0.202419659839429,3.17025192378092,0,0,0.739890798037336,0.40177484842843,0,0,0,0,0.22665456557941,3.04865522831549,0,0,0.915803778539231,0,14.1323838172349,0.384526899060112,0,0,0.151694649955721,0.723192313194689,0,0,0,0,0,0,0,0,20.6885890858512,0.449776191367176,0.166419763531828,0,0,2.19958317222092,0,0.278395607229121,0,0,0,0,0,1.25202568365423,0.916851658297675,0,3.26078692060371,0.135897086223779,0.616617440452082,0,0,0.295566282608332,0,0,0,1.11615010511204,0,0,0,0,0,156.080478642071,0.152108348723783,0,0.386109872377688,0,0,0,0,0,0,0,0,1.09340589320628,1.54759220258894,0,0,6.59550348723114,0,0,0
"ADSS",3.87337388429136,0.425845899592304,0,0,6.05045166019018,0,6.06442595062712,2.98114468997252,0,0,0,11.8816296166405,0,1.7620886985045,0,0,23.2298191655799,19.9636653305518,0.326913008983139,86.9772690051539,0,0,0.877111081824177,2.1083611649262,0,0.305479691405247,1.74059195687426,2.29737307071506,0.298742359434126,1.37135332051412,2.28593089866018,0.527006278091931,15.5147667885983,1.58069756235274,11.5838383291564,0.519177446072815,2.42322096660084,4.26886425521798,17.4891603971929,0,3.70379912062391,0,22.8122525038812,4.39894223756382,21.2302390930165,2.01262821156191,0,10.3509919750829,37.2944060058297,0.55240186293794,9.1358534069502,15.1003851198007,0.372774836824134,9.25272873186857,31.5380994810795,4.25248839248648,6.22552058314692,11.7130042772596,0,39.3460003255551,22.0760888022375,0.287322271177647,1.72739484637117,102.980717689764,0.856050770672804,28.7603514462356,4.60826226955129,0,0,36.447384492602,31.8130378520593,7.05379196680864,0,0,2.08501170259731,1.70472757369166,0,0,0,10.4364260826242,0,0,0,0.230349681993833,0,4.9581698322742,0.367142864766841,0.631212418263554,4.28239478461621,12.7256629077773,0,0,41.9519066108817,0,0,0,0,0,0,1.77745521626485,0.335027694354095,10.535040337896,12.9527570333779,42.2125879594303,1.46932612391191,0,1.72859936104555,0.577288029756168,0,1.90908251303279,2.30112027596846,2.75702067457271,0,3.34564554617996,1.83101216653387,1.83515939155775,0,6.11043323662127,0,0,1.34121116781582,8.70110267508003,0.311206516406526,0,2.28820842348154,6.03231369289141,6.51172463586989,18.1373973026298,0,0,0,0,0.810267632355083,4.70940083310431,0,0.662176211393769,0,19.4074027962085,0,1.75713759305985,1.04262439700124,0,9.72454998234897,1.38996990786872,0,13.8779080333606,0,0,0,0,224.807225793143,0,0,1.93451912004219,0,3.34263950913793,0,0,0,0,0,0
"MRI1",0,0,0,0,1.28362012651951,0,0,0.451755804953672,0,0,0,3.64104105111787,0,5.07343444963759,0,0.959151708427211,0,0,0,0,0,3.58096613710079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2641285242519,0,6.13603815250184,2.52569337355045,0.900412789561228,0.815676865629178,0,1.20108111905862,0,0,0,0.710668727219372,0,4.59046581549882,0,0,0,0,0,0,0,0,0,0,5.79084070503698,1.57059263561427,0,6.96185270848664,0,4.31318665241397,0,0.370658357087493,1.97004174849432,0,0,0,0,0,0,0.350451704772037,0,0,0,0,1.17726711885779,0,0.97738649790439,2.66007071276616,0,0,0.669567339512208,0,0.346126248070332,0,0,0,2.86073167281637,0,0,1.48238846604054,0,0,0.314243384588491,0,0,2.24323541592797,0,0,0.357654134969354,0,0.408244196968772,2.54847983381791,0,0,2.50675540500584,0,0.322630907309968,0,0,0,0,0,0,0,0,0,0,1.94179909270447,1.42196900708204,0,0,1.58074735711688,0,1.40735507631625,0.464211506230119,0,0,0,0,0,0,0,0.828403602900902,0,0,0,0,0,0,0,1.32226533357272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAT2B",0.459272548671069,0.151479824170909,0,0.15649216749683,32.3696463249863,20.4841749265332,12.703558157653,40.9026175740705,0,20.5658361107067,0.197184322556298,0.187843345514388,0.992993494503413,11.1033424207947,0,42.7782034227781,0,12.6246712123342,26.5136410569124,7.95577614581256,32.0357311151172,4.96345673154059,38.6882072598449,14.249542847057,0,0,7.12028103142459,3.67744649210036,16.5776790598621,11.9862157821632,4.18186377258151,24.7452612113354,12.5428115676219,2.24911207591117,10.9881237634226,0,38.6931597308764,4.04933213264224,42.3410207057268,0,44.0420539052493,0,6.38231927463001,9.54509855246892,28.5965923413669,9.38653656751345,1.34472652859068,0,1.11213518655094,0,0,0,0,0,0,0,0,17.9622129374564,35.7044772342428,27.2514068895,0,0,0,53.5321826797017,18.6766256243197,0,7.52116630776847,0,0.248592137025883,0,0,0,0,0,14.5861802575064,16.8275269903952,21.8587194891075,0,0,0,2.70517041276922,16.5808923769111,0,0,13.281253502435,40.083999182112,0.522393068983209,25.1475615408179,0.830897761960537,29.9459321598502,0,40.6685059838391,0,0,14.5635195660118,2.18302407912353,0,23.090853448575,0,0,0,55.8176258065288,0,49.1704372593759,2.29971066457876,0,42.1198913395224,2.19040084568069,27.1336692417205,8.48861887829689,1.14596057678833,52.9585523793045,11.3062311899401,0.216381217865952,3.64738476363998,0,0,1.44904898411628,25.3381602543097,0.210022815536634,0.318059392018423,0,58.6714571363818,0,8.13950328011189,107.885310112322,0,5.53006835225867,24.9140262673403,2.88624348218595,0,0.934008324586431,0,0,0.174481408016666,1.41327653268168,0,8.97455853349219,0,10.8340336904129,0,0,51.5031894207154,1.58218658870459,0,0,0,0,0,0,0,13.535726555367,0,9.97799659073189,0,0,0,0.670122264031563,0,0,0,0.833071187583015
"CTPS2",19.7577216682201,0,0.165821852141971,0.146352838314186,0,0,0,0,0.386571164105946,9.45086981080304,0,0,0.154776027742773,0,32.1918282717907,0,0,2.53000767787755,32.6260369582265,0,2.8993640144523,0,7.19740480101603,1.05207604772497,0,0,0,0,0,0,0,8.06463073614437,2.34602932878243,4.20677841276597,6.85079271057672,0,0,2.36685667870979,0,1.22457544122525,23.9386226388927,21.2726198355576,4.09289182956724,4.09748296553041,0,0,0,0,0,0,0.319916310916796,0,0,0,0,0,0,13.3348266722864,0,0,2.7094389537664,0,0,1.28368624574667,0,0.911204290051852,15.87127441289,0,12.3217332034486,0,0,1.49327181531301,0,0,3.93049302266393,0,0.659434351193554,7.66491595435225,0,0,0,0,1.22656999855903,0,0,7.19748580304922,0,0,0,0,0,0,41.2139651501645,0,38.5382120619351,0,0,0,0,0,0,9.40727076041196,0,45.9846212699753,0,3.58926371093746,0,0,0,0,0,4.19278726180287,0.182304929350277,0,1.70553300245343,0,0,0,0,0,0,0,0,0,0,0,0,0.172392269928548,0.495740731959704,0,0,0,0,0,26.7609513727079,6.16797311680106,0,1.29124389566062,37.5885249519713,0,0,0,0,0,0,0.547748125060907,0,0,0.324603123666246,0,1.31588520433283,0,43.3603583993784,0,0,0,0,0,0,0,0,0
"RRM2B",0,0,0,12.2094354155259,16.311878083621,0,0,77.9508387079686,0,0,0,1.39575596169523,0,0,0,18.5219317653312,0,0,39.3151194213515,0,0,1.33840868455159,0,12.7125855766767,0,0,1.15014601908815,0,35.9272687676211,6.47257862937063,1.07892453837782,4.17881402051555,18.1736929510474,11.071606884283,0,0,23.306540421497,3.29090346423347,0,0.347482268058044,29.893138010241,0,14.396373230427,0.145336357632561,0,0.886601180435706,6.42335793763003,19.4310073760477,0.147564955615847,0,0,0,32.2681370377511,0,20.0772749202379,3.80170189869879,0,0,0,24.0731456770349,1.2746279144431,10.6319598023948,0,87.967677319832,0.754213440347632,0.542977898866515,0,0,0,5.36896741839116,0,0,0,0,7.80714367515438,0,16.5912478313995,0,0,0,0,5.37791237569068,2.61036178754,0,0.184114483363772,2.68057048315617,32.5084227576644,0,0,21.561144796883,0,0,1.51598806361589,38.6699971069211,0,22.8565783228308,0,15.2544552914274,0,0,3.54206640952304,26.9293548560544,0,0.289048469054379,18.6412674385387,12.9219639593254,11.1366602850633,0.127153203381766,29.1706314648112,0,0.760265585048699,0,0,0,25.4077690433988,0,3.47363600626646,0,0,0,0.886243716873251,13.0850756958187,3.49585661778794,8.91276166083161,0,0,0,0,8.20575412490377,0.29786134470288,0,0,0,0,1.78264773803329,0,4.26838225128463,0,0,17.1581677751529,2.06683185259907,0,0,0,0,4.35197140459351,3.64437296222456,0,0,0,0,0,0,0,0,52.1603592040569,0,0,0,0,0,0
